Sample_id,Class_1,Class_2,Class_3,Class_4,Class_5,Class_6,Class_7,Class_8,Class_9,Class_10
331,0.53,0.12,0.04,0.12,0.02,0.02,0.03,0.08,0.01,0.03
332,0.41,0.05,0.16,0.05,0.14,0.07,0.03,0.06,0.01,0.02
333,0.64,0.13,0.04,0.03,0.03,0.01,0.04,0.05,0.01,0.02
334,0.82,0.04,0.03,0.01,0.0,0.04,0.01,0.02,0.02,0.01
335,0.81,0.04,0.02,0.02,0.06,0.02,0.02,0.01,0.0,0.0
336,0.68,0.06,0.05,0.05,0.04,0.02,0.01,0.04,0.02,0.03
337,0.42,0.09,0.07,0.06,0.08,0.15,0.02,0.05,0.02,0.04
338,0.46,0.09,0.07,0.07,0.09,0.07,0.03,0.09,0.01,0.02
339,0.28,0.05,0.39,0.02,0.07,0.1,0.03,0.04,0.02,0.0
340,0.3,0.15,0.14,0.11,0.05,0.1,0.02,0.04,0.06,0.03
341,0.52,0.08,0.0,0.12,0.03,0.05,0.04,0.11,0.01,0.04
342,0.52,0.2,0.02,0.12,0.02,0.09,0.02,0.01,0.0,0.0
343,0.63,0.05,0.02,0.05,0.01,0.05,0.08,0.07,0.01,0.03
344,0.32,0.32,0.09,0.07,0.06,0.03,0.03,0.03,0.02,0.03
345,0.82,0.06,0.01,0.0,0.01,0.01,0.03,0.05,0.0,0.01
346,0.45,0.31,0.08,0.04,0.05,0.02,0.01,0.01,0.02,0.01
347,0.26,0.09,0.25,0.04,0.1,0.16,0.03,0.02,0.03,0.02
348,0.21,0.09,0.27,0.02,0.1,0.1,0.02,0.03,0.13,0.03
349,0.28,0.03,0.1,0.08,0.25,0.06,0.09,0.04,0.04,0.03
350,0.61,0.19,0.03,0.01,0.04,0.04,0.02,0.03,0.03,0.0
351,0.8,0.03,0.01,0.01,0.0,0.03,0.05,0.05,0.01,0.01
352,0.26,0.13,0.26,0.04,0.11,0.09,0.03,0.01,0.05,0.02
353,0.43,0.14,0.15,0.06,0.03,0.12,0.01,0.0,0.04,0.02
354,0.53,0.09,0.03,0.07,0.07,0.12,0.0,0.04,0.04,0.01
355,0.74,0.09,0.0,0.04,0.0,0.06,0.01,0.05,0.01,0.0
356,0.86,0.03,0.0,0.02,0.01,0.04,0.01,0.02,0.0,0.01
357,0.4,0.09,0.04,0.07,0.06,0.09,0.06,0.15,0.02,0.02
358,0.33,0.13,0.31,0.03,0.04,0.07,0.04,0.02,0.03,0.0
359,0.49,0.06,0.08,0.11,0.08,0.03,0.05,0.07,0.0,0.03
360,0.78,0.06,0.02,0.01,0.06,0.01,0.03,0.01,0.01,0.01
361,0.67,0.08,0.01,0.03,0.04,0.03,0.04,0.07,0.0,0.03
362,0.43,0.06,0.02,0.07,0.18,0.03,0.01,0.17,0.03,0.0
363,0.66,0.03,0.0,0.03,0.07,0.05,0.02,0.14,0.0,0.0
364,0.19,0.31,0.14,0.1,0.05,0.13,0.03,0.01,0.03,0.01
365,0.19,0.26,0.12,0.08,0.07,0.11,0.04,0.06,0.04,0.03
366,0.27,0.12,0.34,0.06,0.04,0.05,0.02,0.04,0.03,0.03
367,0.67,0.14,0.07,0.05,0.0,0.03,0.0,0.03,0.01,0.0
368,0.32,0.34,0.03,0.09,0.04,0.09,0.06,0.01,0.02,0.0
369,0.35,0.28,0.1,0.11,0.03,0.09,0.02,0.01,0.0,0.01
370,0.21,0.14,0.06,0.14,0.09,0.23,0.04,0.01,0.05,0.03
371,0.38,0.13,0.09,0.1,0.07,0.06,0.07,0.08,0.0,0.02
372,0.51,0.18,0.05,0.06,0.03,0.02,0.07,0.04,0.03,0.01
373,0.73,0.05,0.01,0.03,0.06,0.02,0.05,0.04,0.0,0.01
374,0.47,0.09,0.04,0.1,0.1,0.03,0.05,0.05,0.01,0.06
375,0.76,0.1,0.02,0.02,0.03,0.02,0.0,0.04,0.01,0.0
376,0.44,0.17,0.04,0.08,0.08,0.08,0.06,0.02,0.0,0.03
377,0.35,0.29,0.08,0.11,0.03,0.03,0.05,0.01,0.03,0.02
378,0.71,0.05,0.01,0.01,0.08,0.03,0.06,0.03,0.0,0.02
379,0.68,0.14,0.07,0.0,0.02,0.05,0.01,0.02,0.01,0.0
380,0.65,0.09,0.01,0.02,0.05,0.05,0.04,0.03,0.01,0.05
381,0.54,0.04,0.04,0.03,0.06,0.09,0.02,0.15,0.01,0.02
382,0.66,0.07,0.01,0.04,0.07,0.02,0.03,0.05,0.03,0.02
383,0.81,0.03,0.02,0.04,0.03,0.03,0.04,0.0,0.0,0.0
384,0.7,0.1,0.02,0.03,0.02,0.04,0.02,0.03,0.0,0.04
385,0.69,0.11,0.02,0.02,0.04,0.01,0.03,0.06,0.02,0.0
386,0.3,0.14,0.2,0.05,0.03,0.13,0.06,0.03,0.03,0.03
387,0.38,0.1,0.16,0.06,0.01,0.11,0.05,0.06,0.06,0.01
388,0.85,0.02,0.01,0.0,0.01,0.03,0.02,0.03,0.0,0.03
389,0.77,0.08,0.02,0.01,0.01,0.05,0.0,0.03,0.01,0.02
390,0.33,0.35,0.05,0.11,0.03,0.06,0.04,0.01,0.02,0.0
391,0.37,0.14,0.02,0.06,0.13,0.1,0.07,0.06,0.03,0.02
392,0.67,0.11,0.1,0.04,0.04,0.0,0.0,0.02,0.01,0.01
393,0.25,0.04,0.07,0.12,0.11,0.17,0.03,0.14,0.03,0.04
394,0.47,0.12,0.09,0.04,0.08,0.08,0.03,0.03,0.06,0.0
395,0.33,0.18,0.06,0.24,0.06,0.03,0.01,0.06,0.01,0.02
396,0.43,0.17,0.04,0.07,0.06,0.05,0.07,0.05,0.04,0.02
397,0.7,0.09,0.05,0.01,0.04,0.01,0.02,0.06,0.01,0.01
398,0.35,0.1,0.08,0.12,0.04,0.09,0.09,0.07,0.04,0.02
399,0.44,0.08,0.1,0.04,0.08,0.02,0.08,0.13,0.01,0.02
400,0.49,0.03,0.01,0.05,0.04,0.1,0.03,0.14,0.03,0.08
401,0.31,0.28,0.17,0.05,0.06,0.04,0.03,0.03,0.01,0.02
402,0.67,0.15,0.1,0.02,0.01,0.02,0.01,0.02,0.0,0.0
403,0.54,0.09,0.0,0.07,0.09,0.08,0.02,0.06,0.0,0.05
404,0.6,0.23,0.06,0.02,0.0,0.04,0.02,0.01,0.01,0.01
405,0.44,0.25,0.06,0.02,0.05,0.05,0.04,0.05,0.03,0.01
406,0.16,0.51,0.15,0.04,0.01,0.02,0.02,0.03,0.04,0.02
407,0.6,0.13,0.07,0.03,0.08,0.05,0.02,0.01,0.0,0.01
408,0.57,0.19,0.02,0.09,0.04,0.04,0.02,0.0,0.01,0.02
409,0.53,0.22,0.02,0.04,0.06,0.03,0.04,0.01,0.03,0.02
410,0.4,0.22,0.07,0.07,0.05,0.01,0.02,0.07,0.02,0.07
411,0.55,0.13,0.05,0.04,0.02,0.06,0.03,0.03,0.04,0.05
412,0.62,0.06,0.04,0.08,0.01,0.04,0.08,0.04,0.01,0.02
413,0.45,0.04,0.09,0.01,0.1,0.06,0.05,0.17,0.02,0.01
414,0.59,0.06,0.0,0.05,0.1,0.02,0.07,0.09,0.01,0.01
415,0.5,0.38,0.04,0.03,0.01,0.0,0.02,0.0,0.0,0.02
416,0.88,0.05,0.0,0.01,0.02,0.0,0.02,0.01,0.0,0.01
417,0.33,0.15,0.15,0.01,0.07,0.04,0.03,0.07,0.09,0.06
418,0.67,0.06,0.01,0.06,0.06,0.02,0.06,0.05,0.0,0.01
419,0.37,0.1,0.05,0.05,0.09,0.1,0.04,0.09,0.02,0.09
420,0.39,0.1,0.28,0.05,0.06,0.06,0.03,0.0,0.02,0.01
421,0.54,0.13,0.07,0.1,0.04,0.03,0.01,0.03,0.01,0.04
422,0.38,0.26,0.07,0.1,0.02,0.05,0.03,0.07,0.02,0.0
423,0.46,0.12,0.02,0.07,0.13,0.06,0.04,0.05,0.01,0.04
424,0.48,0.08,0.02,0.1,0.05,0.11,0.08,0.04,0.01,0.03
425,0.72,0.06,0.01,0.02,0.04,0.01,0.07,0.05,0.01,0.01
426,0.24,0.12,0.05,0.25,0.12,0.11,0.05,0.01,0.03,0.02
427,0.26,0.33,0.12,0.09,0.05,0.07,0.0,0.01,0.06,0.01
428,0.48,0.08,0.05,0.02,0.14,0.05,0.03,0.14,0.0,0.01
429,0.27,0.08,0.22,0.04,0.09,0.05,0.07,0.07,0.06,0.05
430,0.4,0.14,0.19,0.07,0.04,0.04,0.03,0.04,0.05,0.0
431,0.44,0.08,0.06,0.07,0.04,0.14,0.09,0.06,0.02,0.0
432,0.79,0.03,0.0,0.04,0.03,0.04,0.0,0.05,0.0,0.02
433,0.79,0.05,0.02,0.02,0.04,0.01,0.01,0.02,0.03,0.01
434,0.37,0.12,0.03,0.22,0.01,0.09,0.02,0.07,0.02,0.05
435,0.45,0.05,0.02,0.06,0.09,0.08,0.09,0.11,0.01,0.04
436,0.73,0.06,0.05,0.03,0.04,0.03,0.01,0.04,0.0,0.01
437,0.37,0.08,0.18,0.03,0.08,0.09,0.03,0.04,0.07,0.03
438,0.28,0.27,0.19,0.08,0.02,0.08,0.0,0.02,0.06,0.0
439,0.31,0.12,0.13,0.06,0.12,0.05,0.0,0.08,0.09,0.04
440,0.5,0.05,0.05,0.06,0.09,0.07,0.03,0.09,0.02,0.04
441,0.44,0.1,0.15,0.13,0.06,0.06,0.01,0.03,0.01,0.01
442,0.36,0.1,0.08,0.07,0.09,0.1,0.05,0.07,0.05,0.03
443,0.59,0.11,0.08,0.08,0.01,0.04,0.03,0.06,0.0,0.0
444,0.7,0.07,0.01,0.04,0.07,0.01,0.03,0.06,0.0,0.01
445,0.21,0.1,0.35,0.06,0.05,0.14,0.03,0.02,0.03,0.01
446,0.19,0.05,0.58,0.02,0.02,0.04,0.05,0.01,0.03,0.01
447,0.76,0.07,0.02,0.03,0.07,0.0,0.0,0.03,0.0,0.02
448,0.56,0.12,0.04,0.0,0.06,0.05,0.02,0.07,0.03,0.05
449,0.43,0.15,0.11,0.08,0.03,0.09,0.03,0.02,0.05,0.01
450,0.51,0.08,0.05,0.02,0.1,0.05,0.01,0.09,0.06,0.03
451,0.62,0.16,0.03,0.03,0.07,0.01,0.03,0.04,0.0,0.01
452,0.23,0.45,0.11,0.08,0.03,0.04,0.0,0.0,0.06,0.0
453,0.66,0.09,0.03,0.05,0.03,0.03,0.03,0.03,0.0,0.05
454,0.53,0.11,0.03,0.07,0.06,0.08,0.03,0.03,0.05,0.01
455,0.5,0.21,0.01,0.11,0.03,0.04,0.05,0.03,0.0,0.02
456,0.29,0.12,0.12,0.03,0.1,0.08,0.07,0.06,0.07,0.06
457,0.25,0.11,0.34,0.07,0.02,0.13,0.01,0.02,0.04,0.01
458,0.59,0.1,0.02,0.05,0.1,0.05,0.05,0.04,0.0,0.0
459,0.31,0.06,0.08,0.11,0.11,0.09,0.08,0.08,0.05,0.03
460,0.57,0.08,0.02,0.04,0.11,0.08,0.02,0.05,0.03,0.0
461,0.61,0.04,0.02,0.14,0.02,0.02,0.02,0.1,0.0,0.03
462,0.76,0.08,0.03,0.01,0.0,0.05,0.01,0.04,0.0,0.02
463,0.36,0.12,0.07,0.1,0.07,0.06,0.06,0.08,0.0,0.08
464,0.75,0.04,0.06,0.02,0.02,0.01,0.01,0.04,0.01,0.04
465,0.49,0.12,0.05,0.02,0.09,0.06,0.0,0.1,0.02,0.05
466,0.74,0.07,0.04,0.0,0.03,0.05,0.02,0.02,0.01,0.02
467,0.56,0.03,0.06,0.04,0.06,0.08,0.04,0.07,0.02,0.04
468,0.67,0.09,0.11,0.02,0.03,0.03,0.02,0.02,0.01,0.0
469,0.31,0.27,0.07,0.13,0.02,0.09,0.03,0.03,0.02,0.03
470,0.34,0.06,0.12,0.08,0.1,0.07,0.02,0.18,0.0,0.03
471,0.3,0.04,0.09,0.02,0.12,0.21,0.07,0.12,0.02,0.01
472,0.71,0.04,0.07,0.0,0.08,0.01,0.02,0.01,0.01,0.05
473,0.55,0.25,0.03,0.01,0.01,0.06,0.02,0.02,0.0,0.05
474,0.59,0.09,0.02,0.04,0.04,0.06,0.05,0.08,0.01,0.02
475,0.24,0.51,0.13,0.02,0.01,0.04,0.0,0.02,0.02,0.01
476,0.53,0.08,0.03,0.09,0.05,0.09,0.03,0.06,0.0,0.04
477,0.28,0.22,0.2,0.06,0.05,0.08,0.04,0.04,0.02,0.01
478,0.4,0.04,0.02,0.1,0.12,0.11,0.04,0.11,0.04,0.02
479,0.4,0.11,0.05,0.11,0.03,0.1,0.07,0.06,0.02,0.05
480,0.33,0.19,0.07,0.06,0.05,0.1,0.1,0.04,0.03,0.03
481,0.23,0.36,0.09,0.05,0.06,0.06,0.05,0.03,0.05,0.02
482,0.45,0.13,0.04,0.1,0.04,0.08,0.05,0.06,0.03,0.02
483,0.47,0.1,0.04,0.1,0.04,0.05,0.03,0.04,0.0,0.13
484,0.34,0.13,0.17,0.04,0.07,0.1,0.06,0.03,0.04,0.02
485,0.49,0.06,0.05,0.11,0.05,0.1,0.03,0.1,0.0,0.01
486,0.44,0.04,0.22,0.01,0.1,0.06,0.05,0.03,0.05,0.0
487,0.64,0.1,0.02,0.04,0.06,0.03,0.06,0.03,0.02,0.0
488,0.61,0.09,0.0,0.04,0.05,0.08,0.05,0.04,0.01,0.03
489,0.35,0.1,0.09,0.1,0.05,0.08,0.09,0.08,0.04,0.02
490,0.3,0.26,0.04,0.13,0.06,0.04,0.07,0.02,0.04,0.04
491,0.44,0.19,0.04,0.09,0.07,0.01,0.02,0.08,0.01,0.05
492,0.24,0.1,0.25,0.06,0.08,0.12,0.02,0.04,0.03,0.06
493,0.74,0.04,0.01,0.03,0.04,0.01,0.04,0.04,0.01,0.04
494,0.21,0.15,0.19,0.12,0.03,0.27,0.02,0.01,0.0,0.0
495,0.54,0.13,0.02,0.05,0.05,0.03,0.06,0.07,0.01,0.04
496,0.39,0.23,0.07,0.07,0.01,0.08,0.07,0.02,0.05,0.01
497,0.43,0.16,0.2,0.02,0.03,0.03,0.05,0.04,0.04,0.0
498,0.35,0.09,0.06,0.04,0.16,0.14,0.02,0.06,0.03,0.05
499,0.51,0.15,0.09,0.04,0.04,0.06,0.02,0.07,0.0,0.02
500,0.65,0.06,0.01,0.02,0.05,0.05,0.05,0.06,0.01,0.04
501,0.39,0.05,0.05,0.12,0.09,0.09,0.07,0.1,0.0,0.04
502,0.76,0.07,0.02,0.02,0.04,0.01,0.04,0.03,0.0,0.01
503,0.53,0.03,0.01,0.02,0.09,0.01,0.08,0.16,0.0,0.07
504,0.69,0.07,0.0,0.03,0.04,0.02,0.02,0.05,0.0,0.08
505,0.38,0.08,0.01,0.06,0.1,0.15,0.08,0.08,0.03,0.03
506,0.64,0.15,0.06,0.01,0.03,0.04,0.02,0.04,0.0,0.01
507,0.83,0.01,0.02,0.0,0.04,0.0,0.04,0.04,0.01,0.01
508,0.61,0.04,0.07,0.03,0.01,0.1,0.01,0.08,0.03,0.02
509,0.21,0.36,0.12,0.09,0.02,0.1,0.03,0.0,0.06,0.01
510,0.63,0.06,0.04,0.03,0.07,0.07,0.05,0.04,0.0,0.01
511,0.48,0.24,0.05,0.11,0.03,0.04,0.01,0.02,0.02,0.0
512,0.44,0.14,0.15,0.05,0.04,0.08,0.01,0.02,0.03,0.04
513,0.67,0.15,0.03,0.02,0.01,0.04,0.01,0.04,0.02,0.01
514,0.21,0.33,0.12,0.07,0.08,0.1,0.02,0.03,0.03,0.01
515,0.26,0.12,0.3,0.01,0.08,0.05,0.04,0.0,0.13,0.01
516,0.22,0.11,0.07,0.06,0.18,0.17,0.04,0.08,0.05,0.02
517,0.37,0.43,0.01,0.04,0.02,0.07,0.01,0.0,0.02,0.03
518,0.35,0.03,0.08,0.03,0.12,0.15,0.02,0.15,0.04,0.03
519,0.68,0.1,0.04,0.02,0.02,0.08,0.04,0.01,0.0,0.01
520,0.46,0.04,0.04,0.1,0.07,0.03,0.07,0.08,0.0,0.11
521,0.17,0.13,0.49,0.02,0.03,0.07,0.01,0.03,0.03,0.02
522,0.61,0.09,0.0,0.0,0.08,0.05,0.04,0.09,0.03,0.01
523,0.59,0.07,0.05,0.03,0.05,0.05,0.04,0.07,0.02,0.03
524,0.55,0.12,0.06,0.05,0.07,0.05,0.02,0.05,0.02,0.01
525,0.71,0.09,0.04,0.01,0.05,0.02,0.03,0.02,0.01,0.02
526,0.47,0.17,0.03,0.08,0.01,0.1,0.03,0.11,0.0,0.0
527,0.48,0.05,0.02,0.07,0.14,0.08,0.08,0.03,0.01,0.04
528,0.45,0.06,0.16,0.05,0.1,0.07,0.04,0.03,0.04,0.0
529,0.64,0.11,0.01,0.07,0.05,0.03,0.0,0.07,0.01,0.01
530,0.41,0.12,0.08,0.03,0.04,0.04,0.08,0.09,0.04,0.07
531,0.19,0.32,0.24,0.08,0.03,0.07,0.04,0.0,0.02,0.01
532,0.35,0.16,0.01,0.06,0.12,0.09,0.08,0.06,0.03,0.04
533,0.37,0.18,0.09,0.06,0.05,0.07,0.03,0.04,0.06,0.05
534,0.55,0.06,0.05,0.04,0.04,0.08,0.05,0.09,0.03,0.01
535,0.61,0.17,0.07,0.0,0.06,0.02,0.0,0.02,0.0,0.05
536,0.57,0.06,0.11,0.04,0.01,0.06,0.04,0.08,0.02,0.01
537,0.48,0.27,0.03,0.08,0.01,0.02,0.05,0.02,0.01,0.03
538,0.77,0.08,0.0,0.01,0.04,0.03,0.0,0.07,0.0,0.0
539,0.35,0.11,0.21,0.05,0.07,0.08,0.05,0.04,0.03,0.01
540,0.43,0.11,0.12,0.04,0.11,0.07,0.03,0.05,0.03,0.01
541,0.34,0.16,0.08,0.05,0.09,0.08,0.04,0.09,0.05,0.02
542,0.29,0.14,0.33,0.02,0.02,0.08,0.01,0.03,0.07,0.01
543,0.28,0.14,0.03,0.27,0.1,0.06,0.03,0.07,0.0,0.02
544,0.36,0.14,0.08,0.06,0.11,0.07,0.04,0.06,0.04,0.04
545,0.73,0.08,0.06,0.0,0.05,0.0,0.0,0.06,0.01,0.01
546,0.68,0.1,0.05,0.05,0.04,0.04,0.01,0.03,0.0,0.0
547,0.39,0.29,0.04,0.08,0.04,0.05,0.05,0.05,0.0,0.01
548,0.65,0.06,0.01,0.05,0.01,0.04,0.01,0.11,0.0,0.06
549,0.42,0.03,0.08,0.06,0.18,0.04,0.07,0.04,0.04,0.04
550,0.35,0.06,0.07,0.04,0.19,0.07,0.04,0.06,0.08,0.04
551,0.58,0.17,0.09,0.03,0.03,0.03,0.01,0.02,0.02,0.02
552,0.32,0.27,0.09,0.09,0.03,0.09,0.07,0.02,0.01,0.01
553,0.49,0.07,0.03,0.05,0.06,0.09,0.06,0.11,0.0,0.04
554,0.63,0.05,0.02,0.06,0.08,0.07,0.01,0.02,0.02,0.04
555,0.43,0.05,0.03,0.13,0.1,0.07,0.01,0.13,0.01,0.04
556,0.31,0.33,0.15,0.03,0.05,0.07,0.02,0.03,0.0,0.01
557,0.65,0.1,0.06,0.05,0.01,0.04,0.05,0.03,0.01,0.0
558,0.49,0.02,0.03,0.13,0.04,0.07,0.03,0.07,0.06,0.06
559,0.42,0.16,0.0,0.14,0.04,0.1,0.03,0.04,0.04,0.03
560,0.47,0.17,0.05,0.09,0.04,0.05,0.05,0.04,0.03,0.01
561,0.7,0.08,0.02,0.02,0.01,0.03,0.03,0.07,0.01,0.03
562,0.56,0.05,0.03,0.09,0.05,0.09,0.07,0.04,0.0,0.02
563,0.28,0.47,0.07,0.05,0.01,0.03,0.03,0.02,0.03,0.01
564,0.21,0.2,0.17,0.03,0.05,0.09,0.04,0.05,0.14,0.02
565,0.47,0.27,0.0,0.08,0.03,0.03,0.03,0.07,0.0,0.02
566,0.74,0.05,0.02,0.06,0.02,0.03,0.01,0.05,0.01,0.01
567,0.43,0.08,0.09,0.03,0.08,0.07,0.02,0.14,0.02,0.04
568,0.25,0.08,0.14,0.06,0.1,0.12,0.1,0.04,0.07,0.04
569,0.37,0.28,0.14,0.02,0.08,0.03,0.01,0.02,0.05,0.0
570,0.33,0.15,0.06,0.18,0.06,0.02,0.06,0.07,0.02,0.05
571,0.39,0.06,0.03,0.02,0.06,0.07,0.09,0.13,0.03,0.12
572,0.71,0.08,0.05,0.01,0.03,0.05,0.02,0.04,0.0,0.01
573,0.51,0.03,0.09,0.08,0.13,0.05,0.04,0.07,0.0,0.0
574,0.59,0.07,0.07,0.05,0.06,0.06,0.0,0.07,0.02,0.01
575,0.46,0.2,0.03,0.13,0.01,0.04,0.05,0.06,0.0,0.02
576,0.22,0.2,0.34,0.01,0.03,0.04,0.03,0.05,0.06,0.02
577,0.4,0.21,0.06,0.14,0.0,0.08,0.03,0.05,0.02,0.01
578,0.85,0.03,0.01,0.01,0.04,0.02,0.0,0.02,0.0,0.02
579,0.26,0.12,0.05,0.17,0.12,0.11,0.09,0.03,0.04,0.01
580,0.22,0.58,0.07,0.01,0.0,0.08,0.01,0.0,0.02,0.01
581,0.35,0.09,0.17,0.05,0.05,0.11,0.04,0.09,0.02,0.03
582,0.44,0.12,0.02,0.11,0.07,0.04,0.02,0.1,0.03,0.05
583,0.6,0.08,0.05,0.01,0.09,0.11,0.02,0.02,0.02,0.0
584,0.47,0.04,0.02,0.08,0.12,0.17,0.03,0.05,0.01,0.01
585,0.3,0.39,0.04,0.11,0.03,0.03,0.06,0.01,0.01,0.02
586,0.38,0.14,0.19,0.06,0.05,0.06,0.02,0.08,0.01,0.01
587,0.76,0.06,0.03,0.03,0.06,0.02,0.01,0.02,0.0,0.01
588,0.61,0.17,0.01,0.03,0.02,0.04,0.01,0.07,0.01,0.03
589,0.35,0.09,0.15,0.03,0.09,0.17,0.03,0.03,0.02,0.04
590,0.77,0.03,0.06,0.03,0.05,0.02,0.03,0.01,0.0,0.0
591,0.47,0.21,0.08,0.08,0.04,0.02,0.06,0.01,0.02,0.01
592,0.59,0.08,0.04,0.04,0.02,0.07,0.06,0.08,0.01,0.01
593,0.56,0.16,0.07,0.08,0.04,0.01,0.04,0.02,0.01,0.01
594,0.55,0.18,0.05,0.02,0.06,0.06,0.02,0.04,0.01,0.01
595,0.65,0.13,0.03,0.04,0.04,0.06,0.02,0.02,0.0,0.01
596,0.65,0.09,0.02,0.04,0.03,0.05,0.01,0.08,0.0,0.03
597,0.44,0.06,0.07,0.07,0.06,0.12,0.08,0.04,0.04,0.02
598,0.65,0.04,0.05,0.03,0.01,0.04,0.02,0.11,0.02,0.03
599,0.32,0.14,0.05,0.16,0.04,0.11,0.06,0.04,0.02,0.06
600,0.45,0.04,0.02,0.1,0.11,0.12,0.05,0.07,0.03,0.01
601,0.5,0.09,0.05,0.04,0.04,0.1,0.04,0.12,0.01,0.01
602,0.31,0.17,0.27,0.06,0.07,0.03,0.02,0.02,0.02,0.03
603,0.51,0.12,0.18,0.03,0.02,0.02,0.02,0.1,0.0,0.0
604,0.55,0.09,0.02,0.06,0.12,0.08,0.01,0.04,0.01,0.02
605,0.16,0.27,0.25,0.05,0.03,0.13,0.0,0.01,0.09,0.01
606,0.68,0.09,0.01,0.01,0.03,0.0,0.03,0.09,0.03,0.03
607,0.79,0.04,0.06,0.02,0.04,0.01,0.01,0.03,0.0,0.0
608,0.58,0.05,0.0,0.09,0.08,0.05,0.03,0.07,0.01,0.04
609,0.47,0.2,0.07,0.05,0.03,0.07,0.02,0.02,0.05,0.02
610,0.7,0.12,0.08,0.0,0.01,0.01,0.05,0.02,0.0,0.01
611,0.52,0.09,0.05,0.04,0.06,0.02,0.03,0.14,0.01,0.04
612,0.78,0.09,0.01,0.01,0.04,0.02,0.01,0.01,0.01,0.02
613,0.21,0.29,0.11,0.08,0.03,0.14,0.05,0.02,0.05,0.02
614,0.22,0.3,0.15,0.08,0.03,0.12,0.04,0.01,0.03,0.02
615,0.5,0.08,0.04,0.07,0.09,0.02,0.04,0.14,0.0,0.02
616,0.34,0.1,0.19,0.04,0.07,0.13,0.03,0.03,0.06,0.01
617,0.3,0.08,0.1,0.06,0.09,0.1,0.05,0.1,0.05,0.07
618,0.66,0.18,0.03,0.02,0.04,0.01,0.03,0.01,0.02,0.0
619,0.42,0.24,0.08,0.04,0.03,0.07,0.05,0.03,0.02,0.02
620,0.72,0.07,0.06,0.01,0.04,0.02,0.02,0.05,0.0,0.01
621,0.72,0.06,0.01,0.03,0.05,0.04,0.02,0.06,0.01,0.0
622,0.57,0.14,0.05,0.06,0.01,0.04,0.05,0.07,0.01,0.0
623,0.73,0.03,0.01,0.04,0.06,0.01,0.02,0.08,0.0,0.02
624,0.56,0.07,0.03,0.08,0.04,0.07,0.04,0.04,0.04,0.03
625,0.24,0.31,0.16,0.07,0.02,0.07,0.03,0.06,0.02,0.02
626,0.42,0.1,0.07,0.06,0.06,0.1,0.06,0.08,0.01,0.04
627,0.54,0.15,0.02,0.03,0.04,0.1,0.04,0.04,0.01,0.03
628,0.55,0.13,0.04,0.02,0.1,0.06,0.03,0.04,0.0,0.03
629,0.4,0.07,0.2,0.02,0.11,0.06,0.01,0.04,0.09,0.0
630,0.22,0.19,0.06,0.16,0.07,0.16,0.08,0.03,0.01,0.02
631,0.34,0.15,0.0,0.1,0.02,0.24,0.05,0.04,0.0,0.06
632,0.85,0.04,0.01,0.02,0.06,0.0,0.02,0.0,0.0,0.0
633,0.29,0.59,0.02,0.03,0.03,0.01,0.01,0.01,0.01,0.0
634,0.23,0.26,0.14,0.08,0.02,0.14,0.06,0.0,0.06,0.01
635,0.53,0.22,0.03,0.06,0.01,0.03,0.06,0.04,0.01,0.01
636,0.38,0.1,0.05,0.12,0.08,0.08,0.05,0.07,0.05,0.02
637,0.22,0.04,0.46,0.04,0.08,0.1,0.01,0.0,0.04,0.01
638,0.88,0.04,0.03,0.0,0.01,0.02,0.0,0.02,0.0,0.0
639,0.79,0.07,0.04,0.0,0.01,0.02,0.02,0.03,0.01,0.01
640,0.27,0.29,0.17,0.08,0.02,0.13,0.01,0.02,0.0,0.01
641,0.65,0.13,0.05,0.02,0.01,0.03,0.06,0.03,0.01,0.01
642,0.37,0.03,0.06,0.2,0.04,0.12,0.03,0.07,0.05,0.03
643,0.51,0.11,0.05,0.11,0.05,0.03,0.05,0.07,0.0,0.02
644,0.39,0.08,0.06,0.04,0.07,0.1,0.0,0.24,0.0,0.02
645,0.8,0.04,0.03,0.01,0.05,0.0,0.03,0.03,0.0,0.01
646,0.8,0.08,0.01,0.0,0.01,0.06,0.0,0.03,0.01,0.0
647,0.4,0.24,0.08,0.04,0.04,0.08,0.04,0.02,0.04,0.02
648,0.19,0.16,0.14,0.11,0.1,0.12,0.02,0.01,0.06,0.09
649,0.53,0.07,0.02,0.08,0.09,0.09,0.04,0.06,0.01,0.01
650,0.77,0.06,0.03,0.01,0.02,0.04,0.01,0.01,0.04,0.01
651,0.27,0.15,0.31,0.06,0.03,0.13,0.01,0.0,0.04,0.0
652,0.3,0.35,0.03,0.09,0.06,0.07,0.05,0.02,0.02,0.01
653,0.47,0.08,0.16,0.04,0.04,0.13,0.01,0.06,0.01,0.0
654,0.23,0.31,0.09,0.1,0.04,0.08,0.05,0.02,0.05,0.03
655,0.17,0.23,0.14,0.13,0.05,0.07,0.02,0.06,0.08,0.05
656,0.47,0.08,0.08,0.12,0.04,0.07,0.04,0.05,0.01,0.04
657,0.39,0.03,0.01,0.17,0.09,0.12,0.08,0.05,0.03,0.03
658,0.21,0.31,0.12,0.04,0.05,0.03,0.03,0.1,0.07,0.04
659,0.58,0.14,0.04,0.05,0.07,0.06,0.02,0.01,0.02,0.01
660,0.19,0.22,0.11,0.22,0.04,0.05,0.02,0.04,0.06,0.05
661,0.19,0.11,0.37,0.06,0.1,0.04,0.07,0.02,0.04,0.0
662,0.6,0.05,0.01,0.05,0.04,0.08,0.04,0.07,0.02,0.04
